"q1p","q2p","q3p","q4p","q5p","q6p","q7p","q8p","q9p","q10p","q11p","q12p","q13p","q14p","q15p","q17p","q18p","q19p","q20p","ID","true_theta","theta_hat"
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1059,-0.427020964513644,-0.829091654088897
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,-0.426066530051997,-0.941813004725468
1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1061,-0.425694000297235,-0.00912709569543499
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1062,-0.423021860604384,-0.153255914874967
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1063,-0.42291861274633,-0.878631606779245
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1064,-0.422714333200745,-0.950653377130039
0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1065,-0.420783999201783,-0.00293465393103745
1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1066,-0.420003131212377,-0.0670132765872326
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1067,-0.419478609042373,-0.440487760763713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1069,-0.417653358490238,-0.573571654951133
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1071,-0.417081161748438,-0.377914230144117
0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1072,-0.416773889796274,0.133541531042123
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1073,-0.414405538399344,-0.731714830266428
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1074,-0.413352957351225,-1.09113001426634
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1075,-0.41247863802894,-0.426920037252285
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1076,-0.412059290658047,-0.399960479611442
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1078,-0.407538962825575,-0.597702637888045
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1079,-0.406149702475496,-0.545452073321394
0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1080,-0.40589092419977,-0.418369072803477
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1084,-0.404211728433247,-0.708244048095665
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1085,-0.403848991906752,-0.283517472897107
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1088,-0.400559840574103,-0.319628868486811
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1089,-0.39953691989038,-0.714280006511542
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1090,-0.396028497863064,-0.232960080809518
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1091,-0.395350273704107,-0.812451207216125
1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1092,-0.39406728362374,0.0789271186239136
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1093,-0.393742328595657,-0.294562342987975
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1094,-0.392454801565977,-0.714280006511542
1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1095,-0.390966951833067,-0.404486256611849
1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1096,-0.390334168477154,-0.113165255121915
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1097,-0.390148392874113,-0.648502267930678
1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1098,-0.388289846039796,-0.132879911737085
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1099,-0.384553799182511,-0.626524005673801
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1101,-0.383996007158646,0.203338568487112
0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1102,-0.381921477395906,-0.165271245338426
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1103,-0.381535625805154,-0.508045599554111
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1104,-0.380398063991844,-0.568599490842013
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1106,-0.379502832586062,-0.579642283963192
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1107,-0.378871895806968,-0.224973555925327
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1108,-0.377677722233595,-0.474355601570428
1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1109,-0.375955483023903,-0.0779559138739401
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,-0.375567335073695,-0.9674941998325
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,-0.374799030695066,-0.769596779534891
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1113,-0.373004906335637,-0.54751486668636
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115,-0.366630743841072,-0.660277365097211
0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1117,-0.363499253108428,-0.0808130887828246
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1119,-0.36174597414653,-0.192992245919933
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1121,-0.359466094569004,-0.391039160244004
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1124,-0.352918172042475,-0.524593139996512
0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1125,-0.350325631457175,-0.0290477041546773
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1128,-0.344835371217165,-0.479321272700128
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1129,-0.344766894749891,-0.708244048095665
0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1130,-0.343521964253055,0.12675827795303
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1131,-0.343391400954673,-0.20220870581536
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1134,-0.338820174186228,-1.0454056232413
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1138,-0.33706058514058,-0.579642283963192
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1139,-0.335027923993391,-0.286256241295239
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1140,-0.333746606907677,-0.30839555369156
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1141,-0.333668055390927,-0.294923456369135
1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1142,-0.331284600572221,0.0406877818635226
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1144,-0.328239301744828,-0.456227289076112
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1145,-0.32697656699339,-0.4233284191164
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1147,-0.324940698927349,-0.0760131576944359
0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1148,-0.324916058425287,-0.0578354930479341
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1149,-0.324199810852955,-0.266212632947263
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1150,-0.323939808678122,-0.18299969475182
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151,-0.323453502824471,-0.845346507697311
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1152,-0.321708978615545,-0.714280006511542
1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1154,-0.320729191306035,-0.215635302503453
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1155,-0.320509180353432,-0.335661898716921
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1157,-0.320254276821848,-0.238739814829357
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,-0.320206830023642,-0.769596779534891
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,-0.319429767653186,-0.660277365097211
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1160,-0.318926128527892,-0.331789654382028
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1161,-0.318838821327772,-1.1816763339748
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1162,-0.317564575486971,-0.00704701717851959
0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1163,-0.317081295749582,-0.0216883561204614
1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1164,-0.31600271259918,-0.139893719044837
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1165,-0.314539663088869,-0.386333576899838
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1166,-0.311592925105678,-0.750638367512086
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1167,-0.311417701303344,-0.263304916776658
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1168,-0.310643685184369,0.00956784524813989
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1169,-0.308969950186653,-0.573571654951133
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1172,-0.303557355974,-1.27632974444581
0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1174,-0.301466839254615,0.206089950918651
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1175,-0.301212970986558,-0.220811428755098
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1176,-0.300388001873848,-0.655557111129605
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1177,-0.298133340697465,-1.0454056232413
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1181,-0.294179803394042,-0.377914230144117
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1182,-0.294040233828778,-0.714280006511542
1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1184,-0.293546647137328,-0.00543640630164842
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1185,-0.293131239971865,-0.0849803599071836
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1187,-0.292366022894662,-0.554611946126292
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1189,-0.289671306617765,-0.579642283963192
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1190,-0.288584306640896,-0.679291882162733
1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1191,-0.287557839643462,-0.108606226953043
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1192,-0.287005354718034,-0.52189369881557
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1193,-0.285345476075745,-0.0670646114852803
1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1195,-0.283480035153566,-0.253040162117097
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1197,-0.282715770994015,-0.328566858997912
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1198,-0.282079497565522,-1.0454056232413
0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1199,-0.280842042958163,-0.103754972596618
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,-0.280782503303012,-1.38408609700712
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1203,-0.278401172944024,-1.27632974444581
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1204,-0.278046838184953,-0.0720342531712984
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1205,-0.277538227414092,-0.733961441205149
0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1209,-0.274280482167006,-0.0982223448478923
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1210,-0.273973257475744,-0.257137683499331
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1211,-0.271503770151833,-0.474355601570428
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1213,-0.269529360674932,-0.573571654951133
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1214,-0.267926169622045,-0.377914230144117
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1216,-0.266778935175478,-0.694234191149246
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1218,-0.265251337884714,-0.351742979717791
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1219,-0.265243766075307,-0.3776078967557
0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1220,-0.265192213798186,0.0622076685351845
0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1221,-0.264506313124448,0.0209106441908064
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1222,-0.263712570694095,-0.66661708493067
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1223,-0.263088752495483,-0.366259470209952
0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1228,-0.25896990123437,-0.0682254949869592
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1229,-0.258417291146379,-0.878631606779245
0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1231,-0.257854441928593,0.266240778565222
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1232,-0.257473796764447,-0.144956786981043
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1234,-0.256045499527507,-0.0465563616546217
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1235,-0.254422479941267,-0.196290628186616
0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1237,-0.252835657781594,0.21505396743454
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1238,-0.25140014014816,-0.201621294215918
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1240,-0.250715571581989,-0.91726900047319
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1241,-0.250072592795548,-0.0543328617889342
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1242,-0.249556636088909,-0.221278145147528
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1243,-0.248941436961774,-0.510671388941711
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,-0.248211616627158,-0.262504813537228
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1247,-0.242477938103274,-0.309257664585014
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1249,-0.241299905340527,-0.424338606403292
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1251,-0.240258625268173,-0.276000905955528
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1252,-0.240161747233129,-0.533705332047602
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1253,-0.23984389242383,-0.179307366624281
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1256,-0.239610104320981,-0.658126081180032
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1257,-0.238043240202006,-0.150261785990162
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1258,-0.237501650578868,-0.269916945468163
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1259,-0.237054069738039,-0.266955328142589
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1261,-0.236251711039903,-0.305906176682579
1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1264,-0.231230808751778,-0.134149449248061
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265,-0.230212568268108,-0.519317666393093
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1266,-0.226046454682887,-0.337777846591609
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1267,-0.223672308675265,-0.814652722533075
1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1268,-0.223383056432883,-0.0757261575665591
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1272,-0.219011198868835,-0.493797109369483
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1273,-0.218083538260222,-0.163537913440212
0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1274,-0.217895448909085,0.000698236449502409
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1276,-0.217207179349569,0.0514012042445775
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1277,-0.215708205420322,-0.192992245919933
0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1278,-0.215672895094945,-0.202727688310789
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1279,-0.215346007253375,-0.334902270840149
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1282,-0.213234408941485,-0.814652722533075
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1285,-0.210294566230893,-0.294133254074174
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1289,-0.208418627967994,-0.138084385089325
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1290,-0.206813126522304,-0.714280006511542
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1291,-0.206601490480438,-0.614665300515477
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1292,-0.206468536272522,-0.531679881479539
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294,-0.203557601155768,-1.38408609700712
1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1295,-0.203316962639168,-0.0128785553106762
1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1298,-0.200330002680315,0.178914115881371
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1299,-0.199425732011416,-0.209486976459587
0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1300,-0.198663286258902,-0.0568026549344816
0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1301,-0.198538984995595,0.458113150109631
0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1302,-0.19707374441192,-0.0214068748325604
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1303,-0.196584793553653,-0.965976368753949
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1304,-0.195029768567242,-0.731714830266428
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1305,-0.19474985002889,-0.733961441205149
1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1311,-0.192023765798284,0.0761959074163022
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1313,-0.190392327457933,-0.184516536631963
0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1314,-0.18983095193788,0.0180642016337117
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1316,-0.186958897933093,-0.965976368753949
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1317,-0.183296762955299,-0.31481400045237
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1319,-0.181915758845969,-0.257137683499331
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1320,-0.181779686547362,-0.474355601570428
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1322,-0.179622822087784,-1.0454056232413
0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1324,-0.178868999246019,0.110041765986958
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1326,-0.176552183239615,-0.550349472315612
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1327,-0.17547747865482,-0.31481400045237
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1328,-0.17531717217318,-0.950653377130039
0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1329,-0.172610094921103,0.21529115580312
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1330,-0.172536605610419,-0.950653377130039
0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1331,-0.170363112646895,0.205551158601762
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1332,-0.168838879635692,-0.614665300515477
0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1336,-0.166612297510955,0.132103024009969
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1339,-0.165065100577459,-0.183802550878847
0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1340,-0.164102429864773,0.121948668033284
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1342,-0.1625161174252,-0.374548686447472
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1344,-0.161705253178768,-0.235509781466559
0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1345,-0.160615789003892,-0.287438708750784
1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1347,-0.160053953156429,-0.259997726222185
0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1351,-0.157165404711186,0.079738866035863
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1354,-0.153139515142049,-0.551935626836976
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1355,-0.153114067500539,-0.00557598017373234
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1356,-0.151858218412789,-0.37200794613585
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1359,-0.14980508943656,-0.0650292580270272
1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1360,-0.149522016314779,0.332555802600472
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1362,-0.145793070699862,-0.304957069386206
0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1365,-0.141673721293447,0.379472394074034
0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1366,-0.141439787866603,-0.14481192536465
0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1367,-0.140874051519927,-0.125428490665741
0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1370,-0.139934633837475,-0.510671388941711
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1371,-0.139502094306175,-0.552690502236206
0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1372,-0.139234970625108,0.362200229915901
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1373,-0.139221497959021,-0.269471088347422
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1374,-0.137517792383723,-0.487894555475547
0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1376,-0.136677572988913,0.0935464700607767
0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1377,-0.136255815015765,0.00440171168733199
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1378,-0.135693497606872,-0.090159096260874
0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1381,-0.134130657184857,-0.0858018957600451
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1382,-0.131584106564531,-0.595011999789578
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,-0.130117203376178,-0.343392010018154
1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1385,-0.129572170890346,-0.324880062055321
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1386,-0.128925456627843,-0.2628631192022
0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1387,-0.126071041549205,0.078154963266888
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1389,-0.122344019503279,-0.326873884320022
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1392,-0.120629817083251,-0.12852974862152
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1393,-0.120238131100971,-0.161577262043861
0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1395,-0.118739423107416,-0.0709525024802135
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1396,-0.117093678216598,-0.211493426222508
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1397,-0.117091363115295,-0.328443133846447
0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1399,-0.114264549503109,-0.239796829193402
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400,-0.113967867786926,-0.845346507697311
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1401,-0.113305936731107,-0.176082563349754
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1402,-0.111410187601287,-0.135028341693503
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1404,-0.110511427987418,-0.460835426636091
0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1405,-0.109485003043393,0.166664766091553
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,-0.108866787073267,-0.660277365097211
0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1407,-0.108057179492675,0.125195848034338
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1408,-0.108034586316807,-0.7107856827243
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1411,-0.105155027284469,-0.230927475424295
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1414,-0.103545773847796,-0.721063015015314
1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1416,-0.101632866502622,0.0990623808795837
0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1418,-0.10116774153879,0.129455306371422
